lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
338618434,Fischer Store Rd,Wimberley,Texas,Hays County,78676,1,10.6,0.0,https://www.landwatch.com/hays-county-county-texas-recreational-property-for-sale/pid/338618434,Recreational Property House,Active,2021-04-22 10:55:27.382658+00,2021-04-22 10:55:27.382705+00
337978968,100 West Spoke Hill Drive,Wimberley,Texas,Hays County,78676,1,21.87,0.0,https://www.landwatch.com/hays-county-county-texas-commercial-property-for-sale/pid/337978968,Commercial Property,Active,2021-04-22 10:55:27.425745+00,2021-04-22 10:55:27.425786+00
408841196,475 Round Rock W Dr,Round Rock,Texas,Williamson County,78681,1,1.1,0.0,https://www.landwatch.com/williamson-county-county-texas-commercial-property-for-sale/pid/408841196,Commercial Property Homesites,Active,2021-04-22 10:55:38.526788+00,2021-04-22 10:55:38.52682+00
409471466,,Austin,Texas,Travis County,78734,0,3.48,0.0,https://www.landwatch.com/travis-county-county-texas-homes-for-sale/pid/409471466,House,Active,2021-04-22 11:28:26.299065+00,2021-04-22 11:28:26.299106+00
338036177,,Bee Cave,Texas,Travis County,78738,1,30.0,0.0,https://www.landwatch.com/travis-county-county-texas-farms-and-ranches-for-sale/pid/338036177,Farms and Ranches Recreational Property Horse Property,Active,2021-04-22 11:28:40.335058+00,2021-04-22 11:28:40.335081+00
409456770,,Austin,Texas,Travis County,78738,0,2.76,0.0,https://www.landwatch.com/travis-county-county-texas-homes-for-sale/pid/409456770,House,Under Contract,2021-04-22 11:28:40.391188+00,2021-04-22 11:28:40.391229+00
409454449,2611 Westlake Drive,Austin,Texas,Travis County,78746,0,1.48,0.0,https://www.landwatch.com/travis-county-county-texas-homes-for-sale/pid/409454449,House,Active,2021-04-22 11:36:31.746056+00,2021-04-22 11:36:31.746101+00
409462216,1208 Rockcliff Road,Austin,Texas,Travis County,78746,0,1.46,0.0,https://www.landwatch.com/travis-county-county-texas-homes-for-sale/pid/409462216,House,Under Contract,2021-04-22 11:36:31.763968+00,2021-04-22 11:36:31.764034+00
408828876,,Uvalde,Texas,Uvalde County,78801,1,5120.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/408828876,Farms and Ranches Recreational Property Riverfront Property Waterfront Property,Active,2021-04-22 11:38:14.13959+00,2021-04-22 11:38:14.139631+00
331886497,,Uvalde,Texas,Uvalde County,78801,1,2280.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-recreational-property-for-sale/pid/331886497,Recreational Property House,Active,2021-04-22 11:38:14.162838+00,2021-04-22 11:38:14.162881+00
